Order_ID,Ship_Mode,Ship_Date,Ship_id
36836,REGULAR AIR,1/3/2010,6466
36867,EXPRESS AIR,7/9/2009,6467
36867,REGULAR AIR,7/9/2009,6468
37250,REGULAR AIR,15-01-2010,6469
37473,REGULAR AIR,5/10/2009,6470
37505,REGULAR AIR,5/6/2011,6471
37505,EXPRESS AIR,5/6/2011,6472
37505,REGULAR AIR,8/6/2011,6473
37537,DELIVERY TRUCK,2/1/2009,6474
37537,DELIVERY TRUCK,4/1/2009,6475
37537,REGULAR AIR,9/1/2009,6476
37606,EXPRESS AIR,23-02-2010,6477
37606,REGULAR AIR,24-02-2010,6478
37668,REGULAR AIR,8/1/2010,6479
37830,EXPRESS AIR,18-08-2009,6480
37957,REGULAR AIR,6/11/2010,6481
38406,DELIVERY TRUCK,3/12/2010,6482
38594,REGULAR AIR,2/12/2009,6483
38657,REGULAR AIR,29-05-2010,6484
38850,DELIVERY TRUCK,1/5/2010,6485
38913,REGULAR AIR,6/9/2009,6486
38948,REGULAR AIR,6/6/2011,6487
38948,EXPRESS AIR,6/6/2011,6488
39041,EXPRESS AIR,26-10-2011,6489
39041,REGULAR AIR,28-10-2011,6490
39136,REGULAR AIR,26-06-2009,6491
39232,REGULAR AIR,14-07-2011,6492
39232,REGULAR AIR,17-07-2011,6493
39617,REGULAR AIR,19-12-2011,6494
39649,EXPRESS AIR,20-10-2009,6495
39649,REGULAR AIR,21-10-2009,6496
39654,EXPRESS AIR,1/10/2012,6497
39808,REGULAR AIR,9/9/2012,6498
39808,REGULAR AIR,6/9/2012,6499
39841,REGULAR AIR,3/1/2010,6500
39847,REGULAR AIR,5/4/2010,6501
39847,REGULAR AIR,6/4/2010,6502
39907,REGULAR AIR,7/9/2010,6503
40068,DELIVERY TRUCK,22-04-2010,6504
40068,REGULAR AIR,24-04-2010,6505
40068,DELIVERY TRUCK,20-04-2010,6506
40420,REGULAR AIR,12/1/2011,6507
40485,REGULAR AIR,27-12-2009,6508
40485,REGULAR AIR,28-12-2009,6509
40998,REGULAR AIR,3/5/2009,6510
40998,REGULAR AIR,4/5/2009,6511
41091,EXPRESS AIR,25-05-2009,6512
41152,REGULAR AIR,4/9/2011,6513
41152,REGULAR AIR,5/9/2011,6514
41157,REGULAR AIR,18-04-2011,6515
41349,EXPRESS AIR,18-12-2011,6516
41349,EXPRESS AIR,19-12-2011,6517
41349,REGULAR AIR,19-12-2011,6518
41440,REGULAR AIR,23-09-2009,6519
41440,DELIVERY TRUCK,25-09-2009,6520
41539,EXPRESS AIR,5/5/2011,6521
41539,REGULAR AIR,4/5/2011,6522
41574,REGULAR AIR,22-09-2010,6523
41831,DELIVERY TRUCK,23-07-2012,6524
41831,REGULAR AIR,22-07-2012,6525
41888,REGULAR AIR,9/3/2009,6526
41888,EXPRESS AIR,4/3/2009,6527
41888,REGULAR AIR,28-02-2009,6528
42054,REGULAR AIR,16-09-2012,6529
42148,REGULAR AIR,23-10-2011,6530
42338,REGULAR AIR,4/11/2009,6531
42343,DELIVERY TRUCK,16-08-2009,6532
42343,REGULAR AIR,15-08-2009,6533
42467,REGULAR AIR,14-10-2010,6534
42467,EXPRESS AIR,16-10-2010,6535
42467,REGULAR AIR,16-10-2010,6536
42529,REGULAR AIR,15-10-2010,6537
42563,EXPRESS AIR,12/8/2010,6538
42567,DELIVERY TRUCK,13-01-2010,6539
42691,REGULAR AIR,2/6/2010,6540
42691,REGULAR AIR,28-05-2010,6541
42919,EXPRESS AIR,7/10/2011,6542
43010,REGULAR AIR,9/10/2012,6543
43010,REGULAR AIR,11/10/2012,6544
43043,REGULAR AIR,16-04-2012,6545
43170,DELIVERY TRUCK,20-05-2010,6546
43170,REGULAR AIR,17-05-2010,6547
43397,DELIVERY TRUCK,13-05-2011,6548
43494,REGULAR AIR,4/1/2012,6549
43682,REGULAR AIR,29-08-2012,6550
43814,REGULAR AIR,10/1/2011,6551
43815,REGULAR AIR,14-06-2012,6552
43844,REGULAR AIR,31-10-2010,6553
43846,REGULAR AIR,27-02-2009,6554
43974,REGULAR AIR,17-09-2009,6555
44000,REGULAR AIR,5/10/2012,6556
44003,REGULAR AIR,21-11-2011,6557
44069,EXPRESS AIR,4/1/2009,6558
44069,REGULAR AIR,2/1/2009,6559
44099,REGULAR AIR,14-03-2012,6560
44133,REGULAR AIR,7/1/2010,6561
44261,EXPRESS AIR,25-03-2012,6562
44261,DELIVERY TRUCK,25-03-2012,6563
44261,DELIVERY TRUCK,24-03-2012,6564
44261,REGULAR AIR,26-03-2012,6565
44323,DELIVERY TRUCK,9/8/2012,6566
44517,REGULAR AIR,24-04-2009,6567
44549,REGULAR AIR,23-01-2012,6568
44679,REGULAR AIR,4/6/2012,6569
44679,REGULAR AIR,5/6/2012,6570
44836,REGULAR AIR,12/9/2009,6571
45120,DELIVERY TRUCK,10/4/2009,6572
45158,REGULAR AIR,12/4/2010,6573
45158,EXPRESS AIR,15-04-2010,6574
45254,DELIVERY TRUCK,27-07-2010,6575
45315,REGULAR AIR,21-04-2012,6576
45380,EXPRESS AIR,1/5/2009,6577
45380,EXPRESS AIR,2/5/2009,6578
45409,DELIVERY TRUCK,15-04-2010,6579
45409,REGULAR AIR,13-04-2010,6580
45409,REGULAR AIR,15-04-2010,6581
45539,EXPRESS AIR,4/8/2009,6582
45539,REGULAR AIR,4/8/2009,6583
45605,DELIVERY TRUCK,12/4/2010,6584
45664,REGULAR AIR,10/6/2012,6585
45671,REGULAR AIR,19-06-2011,6586
45762,REGULAR AIR,26-07-2010,6587
46151,REGULAR AIR,10/11/2009,6588
46407,REGULAR AIR,28-03-2009,6589
46499,REGULAR AIR,8/6/2009,6590
46499,REGULAR AIR,9/6/2009,6591
46631,REGULAR AIR,13-03-2012,6592
46662,REGULAR AIR,31-12-2011,6593
46691,REGULAR AIR,26-06-2012,6594
46880,REGULAR AIR,5/7/2010,6595
47011,REGULAR AIR,21-02-2009,6596
47201,EXPRESS AIR,29-12-2009,6597
47457,REGULAR AIR,8/6/2009,6598
47522,REGULAR AIR,24-10-2012,6599
47553,DELIVERY TRUCK,23-05-2011,6600
47584,REGULAR AIR,29-07-2010,6601
47584,REGULAR AIR,28-07-2010,6602
47683,REGULAR AIR,8/9/2010,6603
47872,REGULAR AIR,14-06-2009,6604
47872,REGULAR AIR,13-06-2009,6605
47877,REGULAR AIR,31-08-2009,6606
47877,DELIVERY TRUCK,30-08-2009,6607
47877,REGULAR AIR,30-08-2009,6608
47879,REGULAR AIR,12/1/2012,6609
47910,REGULAR AIR,16-08-2009,6610
47972,EXPRESS AIR,13-10-2010,6611
48192,DELIVERY TRUCK,17-12-2009,6612
48288,DELIVERY TRUCK,24-07-2011,6613
48293,REGULAR AIR,10/4/2012,6614
48294,REGULAR AIR,26-05-2010,6615
48322,REGULAR AIR,5/3/2012,6616
48353,REGULAR AIR,17-12-2012,6617
48420,EXPRESS AIR,13-10-2009,6618
48512,REGULAR AIR,4/8/2011,6619
48512,EXPRESS AIR,3/8/2011,6620
48641,REGULAR AIR,6/12/2011,6621
48672,REGULAR AIR,26-12-2012,6622
48709,REGULAR AIR,30-08-2011,6623
48832,DELIVERY TRUCK,5/5/2010,6624
48836,DELIVERY TRUCK,16-02-2009,6625
48935,REGULAR AIR,9/1/2010,6626
49026,REGULAR AIR,12/3/2011,6627
49925,REGULAR AIR,23-01-2010,6628
50337,EXPRESS AIR,17-04-2009,6629
50337,DELIVERY TRUCK,18-04-2009,6630
50403,REGULAR AIR,14-05-2012,6631
50656,REGULAR AIR,27-10-2009,6632
50656,DELIVERY TRUCK,26-10-2009,6633
50656,REGULAR AIR,25-10-2009,6634
50656,REGULAR AIR,26-10-2009,6635
50950,DELIVERY TRUCK,30-12-2012,6636
50950,EXPRESS AIR,30-12-2012,6637
50977,EXPRESS AIR,11/6/2012,6638
51011,REGULAR AIR,8/6/2010,6639
51171,REGULAR AIR,23-06-2010,6640
51267,DELIVERY TRUCK,8/5/2012,6641
51362,REGULAR AIR,24-02-2010,6642
51489,REGULAR AIR,5/3/2012,6643
51489,REGULAR AIR,3/3/2012,6644
51493,REGULAR AIR,8/7/2011,6645
51969,REGULAR AIR,4/9/2011,6646
51969,REGULAR AIR,7/9/2011,6647
52003,DELIVERY TRUCK,25-02-2012,6648
52003,REGULAR AIR,18-02-2012,6649
52196,REGULAR AIR,31-01-2010,6650
52196,REGULAR AIR,1/2/2010,6651
52292,DELIVERY TRUCK,4/10/2010,6652
52423,REGULAR AIR,13-04-2011,6653
52423,REGULAR AIR,12/4/2011,6654
52448,DELIVERY TRUCK,11/9/2010,6655
52580,REGULAR AIR,30-08-2012,6656
53056,REGULAR AIR,4/11/2011,6657
53060,REGULAR AIR,24-03-2010,6658
53283,REGULAR AIR,29-10-2011,6659
53344,REGULAR AIR,26-02-2010,6660
53381,REGULAR AIR,27-09-2010,6661
53571,REGULAR AIR,17-03-2012,6662
53635,REGULAR AIR,20-07-2012,6663
53762,REGULAR AIR,2/6/2012,6664
54086,DELIVERY TRUCK,8/9/2012,6665
54180,REGULAR AIR,24-10-2012,6666
54215,REGULAR AIR,23-10-2011,6667
54336,REGULAR AIR,17-04-2010,6668
54467,REGULAR AIR,20-10-2010,6669
54467,REGULAR AIR,23-10-2010,6670
54534,REGULAR AIR,21-03-2012,6671
54564,EXPRESS AIR,8/12/2010,6672
54692,REGULAR AIR,5/3/2010,6673
54692,REGULAR AIR,7/3/2010,6674
54727,REGULAR AIR,14-12-2010,6675
54886,REGULAR AIR,5/8/2012,6676
54977,REGULAR AIR,14-07-2011,6677
54977,REGULAR AIR,15-07-2011,6678
55040,REGULAR AIR,14-04-2009,6679
55040,REGULAR AIR,12/4/2009,6680
55040,DELIVERY TRUCK,14-04-2009,6681
55203,REGULAR AIR,11/4/2010,6682
55330,REGULAR AIR,12/8/2009,6683
55494,EXPRESS AIR,27-06-2012,6684
55494,REGULAR AIR,26-06-2012,6685
55554,REGULAR AIR,17-11-2009,6686
55554,REGULAR AIR,19-11-2009,6687
56006,REGULAR AIR,1/10/2011,6688
56006,REGULAR AIR,3/10/2011,6689
56130,REGULAR AIR,1/12/2011,6690
56162,DELIVERY TRUCK,27-04-2011,6691
56261,DELIVERY TRUCK,29-02-2012,6692
56358,REGULAR AIR,3/3/2012,6693
56452,DELIVERY TRUCK,15-02-2009,6694
56483,REGULAR AIR,19-02-2009,6695
56484,REGULAR AIR,22-11-2011,6696
56676,REGULAR AIR,26-10-2012,6697
56740,REGULAR AIR,18-10-2012,6698
56740,REGULAR AIR,20-10-2012,6699
56802,REGULAR AIR,30-05-2012,6700
56868,REGULAR AIR,10/12/2011,6701
56869,REGULAR AIR,25-07-2010,6702
57190,REGULAR AIR,28-05-2010,6703
57190,REGULAR AIR,29-05-2010,6704
57248,REGULAR AIR,17-10-2009,6705
57318,REGULAR AIR,12/1/2010,6706
57350,REGULAR AIR,26-05-2011,6707
57381,REGULAR AIR,8/8/2009,6708
57381,REGULAR AIR,7/8/2009,6709
57444,REGULAR AIR,15-05-2011,6710
57476,DELIVERY TRUCK,17-03-2009,6711
57476,REGULAR AIR,18-03-2009,6712
57633,EXPRESS AIR,7/2/2011,6713
57669,REGULAR AIR,9/8/2010,6714
57734,REGULAR AIR,18-09-2009,6715
57760,REGULAR AIR,14-07-2011,6716
57891,REGULAR AIR,17-12-2010,6717
58084,REGULAR AIR,19-08-2012,6718
58084,REGULAR AIR,21-08-2012,6719
58179,REGULAR AIR,6/9/2011,6720
58279,REGULAR AIR,11/4/2009,6721
58369,REGULAR AIR,31-08-2012,6722
58369,DELIVERY TRUCK,30-08-2012,6723
58371,REGULAR AIR,13-05-2010,6724
58371,REGULAR AIR,12/5/2010,6725
58433,DELIVERY TRUCK,2/7/2011,6726
58433,REGULAR AIR,3/7/2011,6727
58433,DELIVERY TRUCK,3/7/2011,6728
58855,REGULAR AIR,31-10-2010,6729
59173,DELIVERY TRUCK,21-12-2010,6730
59363,REGULAR AIR,2/5/2009,6731
59553,REGULAR AIR,13-11-2010,6732
59553,REGULAR AIR,14-11-2010,6733
59681,EXPRESS AIR,13-06-2009,6734
59781,EXPRESS AIR,13-12-2012,6735
59781,REGULAR AIR,13-12-2012,6736
59812,REGULAR AIR,22-06-2011,6737
59812,REGULAR AIR,23-06-2011,6738
59815,REGULAR AIR,17-12-2010,6739
59971,EXPRESS AIR,2/6/2011,6740
59971,REGULAR AIR,2/6/2011,6741
481,REGULAR AIR,9/10/2012,6742
834,DELIVERY TRUCK,23-05-2009,6743
1414,DELIVERY TRUCK,15-08-2011,6744
2305,DELIVERY TRUCK,27-01-2010,6745
2305,REGULAR AIR,26-01-2010,6746
2311,REGULAR AIR,2/5/2011,6747
2438,REGULAR AIR,17-07-2010,6748
2438,REGULAR AIR,16-07-2010,6749
2595,DELIVERY TRUCK,14-12-2011,6750
2595,REGULAR AIR,15-12-2011,6751
2595,EXPRESS AIR,15-12-2011,6752
2790,REGULAR AIR,19-08-2009,6753
2790,DELIVERY TRUCK,20-08-2009,6754
2790,EXPRESS AIR,19-08-2009,6755
2790,REGULAR AIR,20-08-2009,6756
3395,EXPRESS AIR,31-10-2009,6757
3395,REGULAR AIR,31-10-2009,6758
3395,REGULAR AIR,30-10-2009,6759
3907,REGULAR AIR,20-08-2012,6760
3907,EXPRESS AIR,19-08-2012,6761
4195,REGULAR AIR,30-05-2010,6762
4391,REGULAR AIR,19-02-2012,6763
4422,REGULAR AIR,21-05-2011,6764
4741,REGULAR AIR,7/7/2012,6765
4835,REGULAR AIR,24-10-2009,6766
5028,REGULAR AIR,18-04-2012,6767
5095,REGULAR AIR,22-04-2012,6768
5317,EXPRESS AIR,15-09-2009,6769
5317,DELIVERY TRUCK,15-09-2009,6770
5317,REGULAR AIR,15-09-2009,6771
5735,DELIVERY TRUCK,11/12/2009,6772
5856,DELIVERY TRUCK,7/11/2009,6773
5891,REGULAR AIR,30-12-2012,6774
6274,EXPRESS AIR,15-07-2011,6775
6309,REGULAR AIR,10/6/2010,6776
6368,DELIVERY TRUCK,22-02-2009,6777
6978,REGULAR AIR,10/12/2010,6778
7461,DELIVERY TRUCK,14-01-2009,6779
7461,REGULAR AIR,16-01-2009,6780
9505,REGULAR AIR,9/6/2012,6781
9505,REGULAR AIR,10/6/2012,6782
9794,REGULAR AIR,25-03-2012,6783
10148,DELIVERY TRUCK,25-03-2009,6784
11045,REGULAR AIR,26-03-2012,6785
11074,REGULAR AIR,11/6/2011,6786
11074,REGULAR AIR,10/6/2011,6787
12449,REGULAR AIR,2/2/2010,6788
14661,REGULAR AIR,25-01-2010,6789
15303,REGULAR AIR,14-09-2010,6790
15303,REGULAR AIR,15-09-2010,6791
15622,DELIVERY TRUCK,26-08-2011,6792
15622,REGULAR AIR,26-08-2011,6793
15778,REGULAR AIR,8/5/2010,6794
16164,REGULAR AIR,12/1/2012,6795
16164,REGULAR AIR,10/1/2012,6796
16166,REGULAR AIR,1/2/2010,6797
16768,REGULAR AIR,26-07-2009,6798
17313,EXPRESS AIR,9/5/2009,6799
17447,REGULAR AIR,20-05-2012,6800
18145,REGULAR AIR,5/9/2010,6801
18215,REGULAR AIR,20-09-2010,6802
18598,EXPRESS AIR,9/8/2010,6803
18598,REGULAR AIR,8/8/2010,6804
19234,REGULAR AIR,24-01-2009,6805
19555,REGULAR AIR,15-02-2010,6806
19555,REGULAR AIR,18-02-2010,6807
19843,REGULAR AIR,29-07-2010,6808
20646,REGULAR AIR,1/4/2011,6809
21222,REGULAR AIR,5/2/2009,6810
22755,REGULAR AIR,31-03-2009,6811
22755,REGULAR AIR,1/4/2009,6812
23136,REGULAR AIR,26-09-2009,6813
23685,REGULAR AIR,30-06-2012,6814
23745,REGULAR AIR,5/12/2012,6815
23745,DELIVERY TRUCK,9/12/2012,6816
25571,REGULAR AIR,20-08-2012,6817
26053,EXPRESS AIR,24-01-2012,6818
26277,REGULAR AIR,28-06-2011,6819
26374,REGULAR AIR,6/11/2009,6820
26944,REGULAR AIR,10/11/2009,6821
27013,REGULAR AIR,9/7/2009,6822
27013,REGULAR AIR,5/7/2009,6823
27904,REGULAR AIR,4/9/2011,6824
27974,EXPRESS AIR,9/10/2010,6825
29767,REGULAR AIR,6/2/2011,6826
29826,REGULAR AIR,25-09-2009,6827
30566,REGULAR AIR,3/7/2011,6828
30852,REGULAR AIR,15-05-2009,6829
31204,REGULAR AIR,26-08-2010,6830
31204,REGULAR AIR,21-08-2010,6831
32513,REGULAR AIR,7/2/2012,6832
32641,REGULAR AIR,22-03-2010,6833
33729,REGULAR AIR,20-09-2012,6834
34083,EXPRESS AIR,5/2/2012,6835
34275,DELIVERY TRUCK,6/7/2009,6836
34532,EXPRESS AIR,18-12-2012,6837
35139,DELIVERY TRUCK,19-01-2010,6838
35139,REGULAR AIR,20-01-2010,6839
35239,REGULAR AIR,13-11-2011,6840
35239,REGULAR AIR,14-11-2011,6841
35875,REGULAR AIR,14-06-2011,6842
37125,REGULAR AIR,15-01-2010,6843
37158,REGULAR AIR,27-09-2012,6844
37380,REGULAR AIR,2/4/2011,6845
37445,REGULAR AIR,19-02-2012,6846
38212,EXPRESS AIR,5/4/2011,6847
38212,REGULAR AIR,6/4/2011,6848
38240,REGULAR AIR,21-12-2009,6849
38661,REGULAR AIR,13-02-2012,6850
38661,REGULAR AIR,15-02-2012,6851
39110,REGULAR AIR,5/2/2010,6852
39235,REGULAR AIR,16-07-2010,6853
39270,REGULAR AIR,6/2/2011,6854
39586,REGULAR AIR,21-05-2011,6855
39812,REGULAR AIR,22-06-2009,6856
40673,REGULAR AIR,22-02-2012,6857
41413,REGULAR AIR,23-11-2011,6858
41413,REGULAR AIR,18-11-2011,6859
41413,REGULAR AIR,20-11-2011,6860
41824,REGULAR AIR,5/7/2010,6861
41824,REGULAR AIR,6/7/2010,6862
42628,DELIVERY TRUCK,7/5/2011,6863
42722,REGULAR AIR,8/10/2012,6864
42722,REGULAR AIR,9/10/2012,6865
42753,REGULAR AIR,20-01-2012,6866
43013,REGULAR AIR,27-04-2011,6867
44198,EXPRESS AIR,4/1/2011,6868
44451,REGULAR AIR,15-09-2011,6869
44576,REGULAR AIR,26-12-2009,6870
44834,EXPRESS AIR,20-04-2009,6871
44834,DELIVERY TRUCK,21-04-2009,6872
46053,REGULAR AIR,14-09-2012,6873
47329,EXPRESS AIR,15-02-2010,6874
47329,REGULAR AIR,19-02-2010,6875
47461,REGULAR AIR,26-04-2010,6876
47461,EXPRESS AIR,26-04-2010,6877
47461,REGULAR AIR,27-04-2010,6878
47525,REGULAR AIR,4/3/2011,6879
48803,REGULAR AIR,10/11/2012,6880
49027,REGULAR AIR,12/4/2011,6881
50822,REGULAR AIR,8/2/2012,6882
50822,EXPRESS AIR,8/2/2012,6883
51714,REGULAR AIR,6/9/2009,6884
51815,REGULAR AIR,2/6/2009,6885
51815,REGULAR AIR,26-05-2009,6886
51906,REGULAR AIR,2/9/2011,6887
52128,REGULAR AIR,23-11-2010,6888
52675,REGULAR AIR,12/10/2011,6889
53189,EXPRESS AIR,23-08-2011,6890
54307,REGULAR AIR,9/1/2012,6891
54917,REGULAR AIR,10/4/2010,6892
56930,REGULAR AIR,24-08-2012,6893
57511,REGULAR AIR,7/10/2009,6894
57511,REGULAR AIR,8/10/2009,6895
57857,REGULAR AIR,1/5/2010,6896
57861,REGULAR AIR,27-10-2012,6897
58247,REGULAR AIR,23-09-2011,6898
58247,REGULAR AIR,25-09-2011,6899
58470,REGULAR AIR,9/6/2011,6900
58470,REGULAR AIR,8/6/2011,6901
58470,REGULAR AIR,10/6/2011,6902
58759,REGULAR AIR,28-01-2009,6903
59780,DELIVERY TRUCK,20-02-2010,6904
358,DELIVERY TRUCK,21-09-2010,6905
358,REGULAR AIR,19-09-2010,6906
1767,REGULAR AIR,15-03-2011,6907
1863,DELIVERY TRUCK,23-09-2010,6908
2915,REGULAR AIR,3/4/2009,6909
2915,REGULAR AIR,4/4/2009,6910
3046,REGULAR AIR,1/12/2011,6911
4389,REGULAR AIR,6/5/2009,6912
4389,DELIVERY TRUCK,5/5/2009,6913
4389,EXPRESS AIR,4/5/2009,6914
6180,REGULAR AIR,13-04-2011,6915
7078,REGULAR AIR,13-04-2010,6916
7078,EXPRESS AIR,12/4/2010,6917
7078,DELIVERY TRUCK,13-04-2010,6918
7654,REGULAR AIR,12/2/2010,6919
7746,REGULAR AIR,7/12/2010,6920
8387,REGULAR AIR,21-03-2010,6921
8768,REGULAR AIR,19-08-2011,6922
9504,REGULAR AIR,27-11-2012,6923
10341,DELIVERY TRUCK,22-12-2012,6924
10982,REGULAR AIR,11/12/2012,6925
10982,REGULAR AIR,12/12/2012,6926
10982,EXPRESS AIR,12/12/2012,6927
11014,REGULAR AIR,8/9/2010,6928
14176,REGULAR AIR,19-03-2009,6929
14497,REGULAR AIR,23-05-2012,6930
15074,REGULAR AIR,29-11-2009,6931
15104,REGULAR AIR,1/4/2012,6932
16834,REGULAR AIR,30-10-2010,6933
17445,REGULAR AIR,24-08-2011,6934
18593,REGULAR AIR,23-09-2011,6935
18593,DELIVERY TRUCK,24-09-2011,6936
19652,DELIVERY TRUCK,3/6/2012,6937
19652,REGULAR AIR,4/6/2012,6938
20743,EXPRESS AIR,16-12-2011,6939
21862,EXPRESS AIR,12/9/2010,6940
21862,REGULAR AIR,14-09-2010,6941
21862,REGULAR AIR,13-09-2010,6942
22787,EXPRESS AIR,5/4/2011,6943
23170,EXPRESS AIR,23-05-2009,6944
23328,DELIVERY TRUCK,16-09-2010,6945
24260,EXPRESS AIR,4/10/2010,6946
24261,REGULAR AIR,19-09-2012,6947
26054,REGULAR AIR,14-02-2010,6948
27750,DELIVERY TRUCK,23-10-2012,6949
27750,DELIVERY TRUCK,19-10-2012,6950
27872,REGULAR AIR,15-10-2011,6951
31109,REGULAR AIR,1/11/2011,6952
32165,REGULAR AIR,16-10-2012,6953
32165,REGULAR AIR,15-10-2012,6954
32325,REGULAR AIR,2/11/2012,6955
32931,REGULAR AIR,22-02-2010,6956
32931,REGULAR AIR,20-02-2010,6957
33189,REGULAR AIR,27-11-2009,6958
33189,REGULAR AIR,24-11-2009,6959
34311,REGULAR AIR,6/9/2009,6960
34311,REGULAR AIR,7/9/2009,6961
35111,REGULAR AIR,7/6/2010,6962
35173,DELIVERY TRUCK,15-03-2012,6963
35173,REGULAR AIR,15-03-2012,6964
36773,REGULAR AIR,25-09-2010,6965
36997,REGULAR AIR,6/12/2010,6966
37700,EXPRESS AIR,11/12/2009,6967
38529,REGULAR AIR,2/2/2009,6968
40162,REGULAR AIR,26-01-2010,6969
40612,REGULAR AIR,1/3/2011,6970
41987,DELIVERY TRUCK,22-10-2011,6971
42083,REGULAR AIR,13-12-2011,6972
42083,REGULAR AIR,11/12/2011,6973
42151,REGULAR AIR,18-12-2010,6974
42658,REGULAR AIR,15-06-2010,6975
43911,REGULAR AIR,14-01-2009,6976
43911,DELIVERY TRUCK,15-01-2009,6977
43911,DELIVERY TRUCK,16-01-2009,6978
44005,REGULAR AIR,4/9/2010,6979
44486,REGULAR AIR,12/7/2012,6980
45284,REGULAR AIR,8/1/2012,6981
45668,DELIVERY TRUCK,13-12-2010,6982
46023,REGULAR AIR,25-03-2012,6983
46533,REGULAR AIR,8/10/2009,6984
46533,EXPRESS AIR,9/10/2009,6985
48321,REGULAR AIR,30-07-2010,6986
48673,REGULAR AIR,27-04-2012,6987
48742,REGULAR AIR,19-04-2012,6988
48998,REGULAR AIR,18-02-2009,6989
50246,EXPRESS AIR,19-08-2010,6990
51200,REGULAR AIR,21-11-2011,6991
51271,DELIVERY TRUCK,27-10-2010,6992
51271,REGULAR AIR,27-10-2010,6993
51297,EXPRESS AIR,20-11-2012,6994
51842,REGULAR AIR,3/12/2011,6995
51842,REGULAR AIR,2/12/2011,6996
51968,REGULAR AIR,6/9/2009,6997
52578,DELIVERY TRUCK,9/3/2011,6998
52578,REGULAR AIR,10/3/2011,6999
53027,REGULAR AIR,26-10-2010,7000
54214,EXPRESS AIR,5/1/2012,7001
54342,EXPRESS AIR,8/6/2009,7002
54342,REGULAR AIR,8/6/2009,7003
54656,EXPRESS AIR,21-11-2012,7004
54949,REGULAR AIR,15-08-2009,7005
54949,DELIVERY TRUCK,17-08-2009,7006
55813,REGULAR AIR,28-07-2012,7007
56577,DELIVERY TRUCK,4/11/2011,7008
56834,DELIVERY TRUCK,3/5/2011,7009
56834,REGULAR AIR,2/5/2011,7010
57380,DELIVERY TRUCK,24-10-2011,7011
58722,DELIVERY TRUCK,13-10-2012,7012
58981,REGULAR AIR,2/2/2011,7013
59686,REGULAR AIR,13-03-2011,7014
6791,EXPRESS AIR,3/2/2011,7015
9895,REGULAR AIR,24-04-2010,7016
11846,REGULAR AIR,24-04-2010,7017
11846,EXPRESS AIR,27-04-2010,7018
12450,REGULAR AIR,14-03-2009,7019
16518,REGULAR AIR,30-09-2012,7020
16518,REGULAR AIR,2/10/2012,7021
17860,EXPRESS AIR,8/4/2011,7022
17952,REGULAR AIR,12/10/2010,7023
18596,DELIVERY TRUCK,4/10/2012,7024
18596,REGULAR AIR,4/10/2012,7025
21410,EXPRESS AIR,3/5/2012,7026
22563,REGULAR AIR,23-05-2012,7027
25318,REGULAR AIR,21-11-2011,7028
26688,REGULAR AIR,20-08-2010,7029
26688,REGULAR AIR,19-08-2010,7030
26881,DELIVERY TRUCK,5/8/2009,7031
26887,EXPRESS AIR,16-05-2011,7032
26887,EXPRESS AIR,15-05-2011,7033
29761,REGULAR AIR,4/7/2012,7034
29761,REGULAR AIR,6/7/2012,7035
29761,REGULAR AIR,5/7/2012,7036
31810,REGULAR AIR,21-05-2009,7037
36548,REGULAR AIR,1/11/2010,7038
39585,REGULAR AIR,30-12-2011,7039
41793,REGULAR AIR,16-05-2009,7040
42949,REGULAR AIR,22-05-2009,7041
42949,REGULAR AIR,23-05-2009,7042
43044,REGULAR AIR,19-10-2009,7043
46048,EXPRESS AIR,13-12-2012,7044
46048,REGULAR AIR,13-12-2012,7045
48354,EXPRESS AIR,21-04-2011,7046
48416,REGULAR AIR,8/7/2009,7047
49798,DELIVERY TRUCK,9/12/2012,7048
49798,REGULAR AIR,8/12/2012,7049
50470,REGULAR AIR,28-08-2010,7050
52900,REGULAR AIR,22-05-2011,7051
57572,REGULAR AIR,14-07-2011,7052
57572,REGULAR AIR,13-07-2011,7053
57766,REGULAR AIR,3/5/2010,7054
58566,REGULAR AIR,24-08-2011,7055
58566,EXPRESS AIR,25-08-2011,7056
58658,DELIVERY TRUCK,12/6/2012,7057
58658,REGULAR AIR,12/6/2012,7058
58658,REGULAR AIR,13-06-2012,7059
59139,REGULAR AIR,30-01-2011,7060
59942,REGULAR AIR,10/2/2009,7061
5350,REGULAR AIR,11/10/2010,7062
6850,REGULAR AIR,11/2/2010,7063
6850,REGULAR AIR,12/2/2010,7064
6850,REGULAR AIR,13-02-2010,7065
6850,DELIVERY TRUCK,12/2/2010,7066
7488,REGULAR AIR,4/5/2012,7067
7552,REGULAR AIR,12/9/2012,7068
7585,REGULAR AIR,21-05-2011,7069
8289,REGULAR AIR,28-10-2012,7070
8679,REGULAR AIR,7/5/2012,7071
12481,REGULAR AIR,12/7/2011,7072
12481,REGULAR AIR,10/7/2011,7073
12902,DELIVERY TRUCK,31-10-2010,7074
20128,REGULAR AIR,2/9/2009,7075
20642,DELIVERY TRUCK,19-05-2012,7076
24804,REGULAR AIR,29-05-2011,7077
28357,REGULAR AIR,22-05-2010,7078
31043,REGULAR AIR,16-07-2009,7079
32355,REGULAR AIR,23-05-2009,7080
32355,REGULAR AIR,22-05-2009,7081
33700,REGULAR AIR,11/4/2011,7082
35811,REGULAR AIR,4/1/2012,7083
35811,REGULAR AIR,5/1/2012,7084
