"Order_ID";"Ship_Mode";"Ship_Date";"Ship_id";"ship_date_trimmed";"dd";"mm";"yyyy";"ddmmyyyy"
53153;"REGULAR AIR";"24-09-2009";5707;"24-09-2009";"24";"09";"2009";"24-09-2009"
53895;"REGULAR AIR";"06-09-2011";5708;"06-09-2011";"06";"09";"2011";"06-09-2011"
54497;"REGULAR AIR";"22-01-2010";5709;"22-01-2010";"22";"01";"2010";"22-01-2010"
55296;"REGULAR AIR";"22-10-2012";5710;"22-10-2012";"22";"10";"2012";"22-10-2012"
55654;"REGULAR AIR";"21-09-2010";5711;"21-09-2010";"21";"09";"2010";"21-09-2010"
56387;"EXPRESS AIR";"22-05-2011";5712;"22-05-2011";"22";"05";"2011";"22-05-2011"
56387;"REGULAR AIR";"22-05-2011";5713;"22-05-2011";"22";"05";"2011";"22-05-2011"
56743;"EXPRESS AIR";"25-06-2011";5714;"25-06-2011";"25";"06";"2011";"25-06-2011"
56805;"DELIVERY TRUCK";"06-06-2012";5715;"06-06-2012";"06";"06";"2012";"06-06-2012"
56838;"REGULAR AIR";"30-07-2011";5716;"30-07-2011";"30";"07";"2011";"30-07-2011"
57095;"REGULAR AIR";"26-03-2011";5717;"26-03-2011";"26";"03";"2011";"26-03-2011"
57287;"REGULAR AIR";"29-10-2011";5718;"29-10-2011";"29";"10";"2011";"29-10-2011"
57984;"EXPRESS AIR";"03-10-2010";5719;"03-10-2010";"03";"10";"2010";"03-10-2010"
57984;"REGULAR AIR";"04-10-2010";5720;"04-10-2010";"04";"10";"2010";"04-10-2010"
59207;"REGULAR AIR";"19-05-2009";5721;"19-05-2009";"19";"05";"2009";"19-05-2009"
59238;"EXPRESS AIR";"20-09-2009";5722;"20-09-2009";"20";"09";"2009";"20-09-2009"
59396;"REGULAR AIR";"16-11-2009";5723;"16-11-2009";"16";"11";"2009";"16-11-2009"
59911;"REGULAR AIR";"19-12-2011";5724;"19-12-2011";"19";"12";"2011";"19-12-2011"
930;"EXPRESS AIR";"17-12-2009";5725;"17-12-2009";"17";"12";"2009";"17-12-2009"
930;"REGULAR AIR";"16-12-2009";5726;"16-12-2009";"16";"12";"2009";"16-12-2009"
1058;"REGULAR AIR";"26-04-2010";5727;"26-04-2010";"26";"04";"2010";"26-04-2010"
1088;"REGULAR AIR";"27-05-2012";5728;"27-05-2012";"27";"05";"2012";"27-05-2012"
1504;"REGULAR AIR";"28-08-2012";5729;"28-08-2012";"28";"08";"2012";"28-08-2012"
1796;"REGULAR AIR";"20-11-2012";5730;"20-11-2012";"20";"11";"2012";"20-11-2012"
2048;"DELIVERY TRUCK";"15-11-2010";5731;"15-11-2010";"15";"11";"2010";"15-11-2010"
2048;"EXPRESS AIR";"15-11-2010";5732;"15-11-2010";"15";"11";"2010";"15-11-2010"
2050;"REGULAR AIR";"03-06-2009";5733;"03-06-2009";"03";"06";"2009";"03-06-2009"
2054;"REGULAR AIR";"10-06-2012";5734;"10-06-2012";"10";"06";"2012";"10-06-2012"
2054;"REGULAR AIR";"09-06-2012";5735;"09-06-2012";"09";"06";"2012";"09-06-2012"
2885;"REGULAR AIR";"18-09-2012";5736;"18-09-2012";"18";"09";"2012";"18-09-2012"
2885;"REGULAR AIR";"20-09-2012";5737;"20-09-2012";"20";"09";"2012";"20-09-2012"
3458;"REGULAR AIR";"23-12-2009";5738;"23-12-2009";"23";"12";"2009";"23-12-2009"
3458;"REGULAR AIR";"24-12-2009";5739;"24-12-2009";"24";"12";"2009";"24-12-2009"
3522;"REGULAR AIR";"02-10-2009";5740;"02-10-2009";"02";"10";"2009";"02-10-2009"
3522;"REGULAR AIR";"27-09-2009";5741;"27-09-2009";"27";"09";"2009";"27-09-2009"
3653;"REGULAR AIR";"28-03-2009";5742;"28-03-2009";"28";"03";"2009";"28-03-2009"
3808;"REGULAR AIR";"23-04-2009";5743;"23-04-2009";"23";"04";"2009";"23-04-2009"
3970;"REGULAR AIR";"28-03-2012";5744;"28-03-2012";"28";"03";"2012";"28-03-2012"
3970;"DELIVERY TRUCK";"27-03-2012";5745;"27-03-2012";"27";"03";"2012";"27-03-2012"
4739;"REGULAR AIR";"24-02-2010";5746;"24-02-2010";"24";"02";"2010";"24-02-2010"
5378;"EXPRESS AIR";"26-10-2012";5747;"26-10-2012";"26";"10";"2012";"26-10-2012"
5828;"DELIVERY TRUCK";"12-03-2009";5748;"12-03-2009";"12";"03";"2009";"12-03-2009"
6279;"REGULAR AIR";"31-01-2010";5749;"31-01-2010";"31";"01";"2010";"31-01-2010"
7267;"REGULAR AIR";"28-08-2012";5750;"28-08-2012";"28";"08";"2012";"28-08-2012"
7269;"REGULAR AIR";"15-09-2009";5751;"15-09-2009";"15";"09";"2009";"15-09-2009"
7527;"REGULAR AIR";"12-12-2009";5752;"12-12-2009";"12";"12";"2009";"12-12-2009"
8546;"EXPRESS AIR";"03-04-2012";5753;"03-04-2012";"03";"04";"2012";"03-04-2012"
8578;"REGULAR AIR";"03-09-2011";5754;"03-09-2011";"03";"09";"2011";"03-09-2011"
9669;"EXPRESS AIR";"23-04-2009";5755;"23-04-2009";"23";"04";"2009";"23-04-2009"
9952;"EXPRESS AIR";"03-05-2012";5756;"03-05-2012";"03";"05";"2012";"03-05-2012"
10630;"DELIVERY TRUCK";"06-02-2010";5757;"06-02-2010";"06";"02";"2010";"06-02-2010"
10657;"REGULAR AIR";"27-09-2010";5758;"27-09-2010";"27";"09";"2010";"27-09-2010"
10657;"DELIVERY TRUCK";"26-09-2010";5759;"26-09-2010";"26";"09";"2010";"26-09-2010"
10661;"REGULAR AIR";"25-01-2009";5760;"25-01-2009";"25";"01";"2009";"25-01-2009"
11427;"REGULAR AIR";"25-11-2010";5761;"25-11-2010";"25";"11";"2010";"25-11-2010"
11427;"REGULAR AIR";"26-11-2010";5762;"26-11-2010";"26";"11";"2010";"26-11-2010"
12037;"REGULAR AIR";"05-07-2011";5763;"05-07-2011";"05";"07";"2011";"05-07-2011"
12259;"DELIVERY TRUCK";"16-02-2010";5764;"16-02-2010";"16";"02";"2010";"16-02-2010"
12259;"REGULAR AIR";"15-02-2010";5765;"15-02-2010";"15";"02";"2010";"15-02-2010"
12900;"REGULAR AIR";"04-05-2010";5766;"04-05-2010";"04";"05";"2010";"04-05-2010"
12900;"DELIVERY TRUCK";"05-05-2010";5767;"05-05-2010";"05";"05";"2010";"05-05-2010"
12999;"REGULAR AIR";"04-04-2010";5768;"04-04-2010";"04";"04";"2010";"04-04-2010"
13632;"EXPRESS AIR";"12-03-2009";5769;"12-03-2009";"12";"03";"2009";"12-03-2009"
13920;"EXPRESS AIR";"11-10-2009";5770;"11-10-2009";"11";"10";"2009";"11-10-2009"
13920;"REGULAR AIR";"10-10-2009";5771;"10-10-2009";"10";"10";"2009";"10-10-2009"
15651;"EXPRESS AIR";"07-10-2012";5772;"07-10-2012";"07";"10";"2012";"07-10-2012"
15651;"REGULAR AIR";"06-10-2012";5773;"06-10-2012";"06";"10";"2012";"06-10-2012"
15651;"DELIVERY TRUCK";"06-10-2012";5774;"06-10-2012";"06";"10";"2012";"06-10-2012"
16197;"EXPRESS AIR";"26-10-2012";5775;"26-10-2012";"26";"10";"2012";"26-10-2012"
16197;"REGULAR AIR";"27-10-2012";5776;"27-10-2012";"27";"10";"2012";"27-10-2012"
16770;"REGULAR AIR";"07-01-2009";5777;"07-01-2009";"07";"01";"2009";"07-01-2009"
16802;"EXPRESS AIR";"21-04-2011";5778;"21-04-2011";"21";"04";"2011";"21-04-2011"
16802;"REGULAR AIR";"22-04-2011";5779;"22-04-2011";"22";"04";"2011";"22-04-2011"
16961;"REGULAR AIR";"07-01-2009";5780;"07-01-2009";"07";"01";"2009";"07-01-2009"
16961;"REGULAR AIR";"08-01-2009";5781;"08-01-2009";"08";"01";"2009";"08-01-2009"
17543;"REGULAR AIR";"25-05-2012";5782;"25-05-2012";"25";"05";"2012";"25-05-2012"
17543;"REGULAR AIR";"27-05-2012";5783;"27-05-2012";"27";"05";"2012";"27-05-2012"
18055;"REGULAR AIR";"06-02-2010";5784;"06-02-2010";"06";"02";"2010";"06-02-2010"
20480;"REGULAR AIR";"01-02-2009";5785;"01-02-2009";"01";"02";"2009";"01-02-2009"
20484;"REGULAR AIR";"31-01-2009";5786;"31-01-2009";"31";"01";"2009";"31-01-2009"
20579;"REGULAR AIR";"04-10-2012";5787;"04-10-2012";"04";"10";"2012";"04-10-2012"
20933;"REGULAR AIR";"28-08-2012";5788;"28-08-2012";"28";"08";"2012";"28-08-2012"
21155;"REGULAR AIR";"06-02-2011";5789;"06-02-2011";"06";"02";"2011";"06-02-2011"
21703;"REGULAR AIR";"04-03-2009";5790;"04-03-2009";"04";"03";"2009";"04-03-2009"
21703;"EXPRESS AIR";"02-03-2009";5791;"02-03-2009";"02";"03";"2009";"02-03-2009"
21731;"REGULAR AIR";"26-11-2011";5792;"26-11-2011";"26";"11";"2011";"26-11-2011"
21799;"EXPRESS AIR";"20-04-2011";5793;"20-04-2011";"20";"04";"2011";"20-04-2011"
21985;"DELIVERY TRUCK";"27-08-2009";5794;"27-08-2009";"27";"08";"2009";"27-08-2009"
21985;"DELIVERY TRUCK";"28-08-2009";5795;"28-08-2009";"28";"08";"2009";"28-08-2009"
22210;"REGULAR AIR";"21-09-2011";5796;"21-09-2011";"21";"09";"2011";"21-09-2011"
22628;"DELIVERY TRUCK";"01-11-2009";5797;"01-11-2009";"01";"11";"2009";"01-11-2009"
23106;"DELIVERY TRUCK";"22-10-2010";5798;"22-10-2010";"22";"10";"2010";"22-10-2010"
23360;"EXPRESS AIR";"11-05-2009";5799;"11-05-2009";"11";"05";"2009";"11-05-2009"
23809;"REGULAR AIR";"06-06-2012";5800;"06-06-2012";"06";"06";"2012";"06-06-2012"
24870;"REGULAR AIR";"26-04-2009";5801;"26-04-2009";"26";"04";"2009";"26-04-2009"
24870;"REGULAR AIR";"03-05-2009";5802;"03-05-2009";"03";"05";"2009";"03-05-2009"
25793;"REGULAR AIR";"09-04-2012";5803;"09-04-2012";"09";"04";"2012";"09-04-2012"
26629;"REGULAR AIR";"11-07-2009";5804;"11-07-2009";"11";"07";"2009";"11-07-2009"
26629;"REGULAR AIR";"12-07-2009";5805;"12-07-2009";"12";"07";"2009";"12-07-2009"
27875;"REGULAR AIR";"31-03-2010";5806;"31-03-2010";"31";"03";"2010";"31-03-2010"
27879;"REGULAR AIR";"27-02-2010";5807;"27-02-2010";"27";"02";"2010";"27-02-2010"
27879;"EXPRESS AIR";"28-02-2010";5808;"28-02-2010";"28";"02";"2010";"28-02-2010"
28198;"REGULAR AIR";"09-02-2012";5809;"09-02-2012";"09";"02";"2012";"09-02-2012"
28583;"REGULAR AIR";"13-11-2009";5810;"13-11-2009";"13";"11";"2009";"13-11-2009"
28738;"REGULAR AIR";"12-08-2012";5811;"12-08-2012";"12";"08";"2012";"12-08-2012"
28738;"REGULAR AIR";"11-08-2012";5812;"11-08-2012";"11";"08";"2012";"11-08-2012"
29120;"REGULAR AIR";"14-05-2010";5813;"14-05-2010";"14";"05";"2010";"14-05-2010"
29120;"DELIVERY TRUCK";"17-05-2010";5814;"17-05-2010";"17";"05";"2010";"17-05-2010"
29504;"DELIVERY TRUCK";"25-09-2010";5815;"25-09-2010";"25";"09";"2010";"25-09-2010"
29504;"REGULAR AIR";"23-09-2010";5816;"23-09-2010";"23";"09";"2010";"23-09-2010"
30625;"REGULAR AIR";"08-02-2010";5817;"08-02-2010";"08";"02";"2010";"08-02-2010"
30625;"EXPRESS AIR";"10-02-2010";5818;"10-02-2010";"10";"02";"2010";"10-02-2010"
31174;"REGULAR AIR";"26-03-2009";5819;"26-03-2009";"26";"03";"2009";"26-03-2009"
31174;"REGULAR AIR";"29-03-2009";5820;"29-03-2009";"29";"03";"2009";"29-03-2009"
31302;"REGULAR AIR";"03-08-2012";5821;"03-08-2012";"03";"08";"2012";"03-08-2012"
31973;"REGULAR AIR";"13-05-2011";5822;"13-05-2011";"13";"05";"2011";"13-05-2011"
31973;"REGULAR AIR";"14-05-2011";5823;"14-05-2011";"14";"05";"2011";"14-05-2011"
32101;"DELIVERY TRUCK";"30-12-2009";5824;"30-12-2009";"30";"12";"2009";"30-12-2009"
32929;"REGULAR AIR";"06-05-2011";5825;"06-05-2011";"06";"05";"2011";"06-05-2011"
32929;"REGULAR AIR";"07-05-2011";5826;"07-05-2011";"07";"05";"2011";"07-05-2011"
33414;"REGULAR AIR";"10-02-2012";5827;"10-02-2012";"10";"02";"2012";"10-02-2012"
34596;"REGULAR AIR";"01-09-2011";5828;"01-09-2011";"01";"09";"2011";"01-09-2011"
35457;"REGULAR AIR";"14-12-2009";5829;"14-12-2009";"14";"12";"2009";"14-12-2009"
35940;"REGULAR AIR";"30-05-2010";5830;"30-05-2010";"30";"05";"2010";"30-05-2010"
36449;"REGULAR AIR";"07-09-2010";5831;"07-09-2010";"07";"09";"2010";"07-09-2010"
36449;"REGULAR AIR";"08-09-2010";5832;"08-09-2010";"08";"09";"2010";"08-09-2010"
37313;"REGULAR AIR";"03-07-2012";5833;"03-07-2012";"03";"07";"2012";"03-07-2012"
37313;"EXPRESS AIR";"04-07-2012";5834;"04-07-2012";"04";"07";"2012";"04-07-2012"
37348;"REGULAR AIR";"16-06-2009";5835;"16-06-2009";"16";"06";"2009";"16-06-2009"
37510;"REGULAR AIR";"08-03-2009";5836;"08-03-2009";"08";"03";"2009";"08-03-2009"
37762;"REGULAR AIR";"07-06-2012";5837;"07-06-2012";"07";"06";"2012";"07-06-2012"
38628;"REGULAR AIR";"03-11-2011";5838;"03-11-2011";"03";"11";"2011";"03-11-2011"
38848;"REGULAR AIR";"17-12-2012";5839;"17-12-2012";"17";"12";"2012";"17-12-2012"
38950;"REGULAR AIR";"03-07-2011";5840;"03-07-2011";"03";"07";"2011";"03-07-2011"
38950;"REGULAR AIR";"05-07-2011";5841;"05-07-2011";"05";"07";"2011";"05-07-2011"
39521;"REGULAR AIR";"13-08-2009";5842;"13-08-2009";"13";"08";"2009";"13-08-2009"
40289;"REGULAR AIR";"27-11-2012";5843;"27-11-2012";"27";"11";"2012";"27-11-2012"
40775;"REGULAR AIR";"22-11-2010";5844;"22-11-2010";"22";"11";"2010";"22-11-2010"
41094;"REGULAR AIR";"08-01-2009";5845;"08-01-2009";"08";"01";"2009";"08-01-2009"
41094;"REGULAR AIR";"10-01-2009";5846;"10-01-2009";"10";"01";"2009";"10-01-2009"
41186;"EXPRESS AIR";"24-11-2010";5847;"24-11-2010";"24";"11";"2010";"24-11-2010"
41351;"REGULAR AIR";"24-09-2010";5848;"24-09-2010";"24";"09";"2010";"24-09-2010"
41605;"REGULAR AIR";"26-12-2010";5849;"26-12-2010";"26";"12";"2010";"26-12-2010"
41667;"REGULAR AIR";"23-06-2012";5850;"23-06-2012";"23";"06";"2012";"23-06-2012"
42982;"EXPRESS AIR";"05-08-2012";5851;"05-08-2012";"05";"08";"2012";"05-08-2012"
43745;"REGULAR AIR";"08-11-2010";5852;"08-11-2010";"08";"11";"2010";"08-11-2010"
43745;"REGULAR AIR";"05-11-2010";5853;"05-11-2010";"05";"11";"2010";"05-11-2010"
44167;"REGULAR AIR";"31-01-2012";5854;"31-01-2012";"31";"01";"2012";"31-01-2012"
44997;"REGULAR AIR";"02-10-2011";5855;"02-10-2011";"02";"10";"2011";"02-10-2011"
45408;"REGULAR AIR";"17-01-2011";5856;"17-01-2011";"17";"01";"2011";"17-01-2011"
45924;"REGULAR AIR";"26-12-2010";5857;"26-12-2010";"26";"12";"2010";"26-12-2010"
46565;"EXPRESS AIR";"22-06-2011";5858;"22-06-2011";"22";"06";"2011";"22-06-2011"
46565;"REGULAR AIR";"23-06-2011";5859;"23-06-2011";"23";"06";"2011";"23-06-2011"
46565;"REGULAR AIR";"24-06-2011";5860;"24-06-2011";"24";"06";"2011";"24-06-2011"
47173;"REGULAR AIR";"03-09-2009";5861;"03-09-2009";"03";"09";"2009";"03-09-2009"
47271;"REGULAR AIR";"29-07-2011";5862;"29-07-2011";"29";"07";"2011";"29-07-2011"
47815;"REGULAR AIR";"30-12-2012";5863;"30-12-2012";"30";"12";"2012";"30-12-2012"
47909;"REGULAR AIR";"09-03-2010";5864;"09-03-2010";"09";"03";"2010";"09-03-2010"
47909;"REGULAR AIR";"10-03-2010";5865;"10-03-2010";"10";"03";"2010";"10-03-2010"
47909;"REGULAR AIR";"11-03-2010";5866;"11-03-2010";"11";"03";"2010";"11-03-2010"
48609;"REGULAR AIR";"25-02-2010";5867;"25-02-2010";"25";"02";"2010";"25-02-2010"
48609;"EXPRESS AIR";"25-02-2010";5868;"25-02-2010";"25";"02";"2010";"25-02-2010"
48643;"DELIVERY TRUCK";"20-10-2012";5869;"20-10-2012";"20";"10";"2012";"20-10-2012"
48643;"REGULAR AIR";"20-10-2012";5870;"20-10-2012";"20";"10";"2012";"20-10-2012"
49380;"REGULAR AIR";"06-05-2012";5871;"06-05-2012";"06";"05";"2012";"06-05-2012"
49607;"REGULAR AIR";"05-05-2009";5872;"05-05-2009";"05";"05";"2009";"05-05-2009"
49862;"REGULAR AIR";"14-09-2012";5873;"14-09-2012";"14";"09";"2012";"14-09-2012"
50209;"EXPRESS AIR";"12-09-2010";5874;"12-09-2010";"12";"09";"2010";"12-09-2010"
50209;"REGULAR AIR";"11-09-2010";5875;"11-09-2010";"11";"09";"2010";"11-09-2010"
50432;"DELIVERY TRUCK";"12-06-2009";5876;"12-06-2009";"12";"06";"2009";"12-06-2009"
50432;"REGULAR AIR";"09-06-2009";5877;"09-06-2009";"09";"06";"2009";"09-06-2009"
50500;"REGULAR AIR";"10-09-2011";5878;"10-09-2011";"10";"09";"2011";"10-09-2011"
50500;"EXPRESS AIR";"06-09-2011";5879;"06-09-2011";"06";"09";"2011";"06-09-2011"
50626;"DELIVERY TRUCK";"21-10-2009";5880;"21-10-2009";"21";"10";"2009";"21-10-2009"
50626;"REGULAR AIR";"22-10-2009";5881;"22-10-2009";"22";"10";"2009";"22-10-2009"
50657;"REGULAR AIR";"19-12-2011";5882;"19-12-2011";"19";"12";"2011";"19-12-2011"
50657;"EXPRESS AIR";"20-12-2011";5883;"20-12-2011";"20";"12";"2011";"20-12-2011"
50657;"DELIVERY TRUCK";"20-12-2011";5884;"20-12-2011";"20";"12";"2011";"20-12-2011"
50725;"REGULAR AIR";"25-11-2010";5885;"25-11-2010";"25";"11";"2010";"25-11-2010"
51175;"REGULAR AIR";"14-08-2012";5886;"14-08-2012";"14";"08";"2012";"14-08-2012"
51175;"REGULAR AIR";"15-08-2012";5887;"15-08-2012";"15";"08";"2012";"15-08-2012"
51202;"REGULAR AIR";"15-04-2012";5888;"15-04-2012";"15";"04";"2012";"15-04-2012"
51202;"REGULAR AIR";"14-04-2012";5889;"14-04-2012";"14";"04";"2012";"14-04-2012"
51488;"REGULAR AIR";"03-05-2010";5890;"03-05-2010";"03";"05";"2010";"03-05-2010"
51873;"REGULAR AIR";"06-05-2009";5891;"06-05-2009";"06";"05";"2009";"06-05-2009"
52711;"REGULAR AIR";"25-09-2011";5892;"25-09-2011";"25";"09";"2011";"25-09-2011"
53222;"REGULAR AIR";"19-10-2009";5893;"19-10-2009";"19";"10";"2009";"19-10-2009"
54146;"REGULAR AIR";"23-10-2010";5894;"23-10-2010";"23";"10";"2010";"23-10-2010"
54791;"REGULAR AIR";"21-12-2012";5895;"21-12-2012";"21";"12";"2012";"21-12-2012"
54791;"REGULAR AIR";"22-12-2012";5896;"22-12-2012";"22";"12";"2012";"22-12-2012"
55335;"DELIVERY TRUCK";"17-09-2012";5897;"17-09-2012";"17";"09";"2012";"17-09-2012"
55525;"REGULAR AIR";"08-05-2009";5898;"08-05-2009";"08";"05";"2009";"08-05-2009"
55746;"REGULAR AIR";"02-07-2009";5899;"02-07-2009";"02";"07";"2009";"02-07-2009"
56960;"EXPRESS AIR";"08-08-2009";5900;"08-08-2009";"08";"08";"2009";"08-08-2009"
57059;"REGULAR AIR";"03-06-2011";5901;"03-06-2011";"03";"06";"2011";"03-06-2011"
57568;"REGULAR AIR";"19-06-2010";5902;"19-06-2010";"19";"06";"2010";"19-06-2010"
57798;"DELIVERY TRUCK";"16-09-2012";5903;"16-09-2012";"16";"09";"2012";"16-09-2012"
58273;"REGULAR AIR";"20-06-2010";5904;"20-06-2010";"20";"06";"2010";"20-06-2010"
58693;"REGULAR AIR";"25-10-2009";5905;"25-10-2009";"25";"10";"2009";"25-10-2009"
58818;"REGULAR AIR";"16-04-2009";5906;"16-04-2009";"16";"04";"2009";"16-04-2009"
58818;"DELIVERY TRUCK";"17-04-2009";5907;"17-04-2009";"17";"04";"2009";"17-04-2009"
59171;"REGULAR AIR";"13-09-2011";5908;"13-09-2011";"13";"09";"2011";"13-09-2011"
59271;"EXPRESS AIR";"26-04-2011";5909;"26-04-2011";"26";"04";"2011";"26-04-2011"
59271;"REGULAR AIR";"27-04-2011";5910;"27-04-2011";"27";"04";"2011";"27-04-2011"
59680;"REGULAR AIR";"19-06-2012";5911;"19-06-2012";"19";"06";"2012";"19-06-2012"
97;"REGULAR AIR";"29-01-2010";5912;"29-01-2010";"29";"01";"2010";"29-01-2010"
323;"REGULAR AIR";"27-03-2009";5913;"27-03-2009";"27";"03";"2009";"27-03-2009"
1095;"REGULAR AIR";"23-08-2011";5914;"23-08-2011";"23";"08";"2011";"23-08-2011"
2562;"REGULAR AIR";"03-08-2012";5915;"03-08-2012";"03";"08";"2012";"03-08-2012"
2562;"REGULAR AIR";"02-08-2012";5916;"02-08-2012";"02";"08";"2012";"02-08-2012"
2562;"EXPRESS AIR";"01-08-2012";5917;"01-08-2012";"01";"08";"2012";"01-08-2012"
4099;"REGULAR AIR";"21-08-2012";5918;"21-08-2012";"21";"08";"2012";"21-08-2012"
4099;"REGULAR AIR";"23-08-2012";5919;"23-08-2012";"23";"08";"2012";"23-08-2012"
4099;"REGULAR AIR";"22-08-2012";5920;"22-08-2012";"22";"08";"2012";"22-08-2012"
5509;"REGULAR AIR";"12-04-2009";5921;"12-04-2009";"12";"04";"2009";"12-04-2009"
5509;"REGULAR AIR";"14-04-2009";5922;"14-04-2009";"14";"04";"2009";"14-04-2009"
8132;"EXPRESS AIR";"14-05-2009";5923;"14-05-2009";"14";"05";"2009";"14-05-2009"
8132;"REGULAR AIR";"21-05-2009";5924;"21-05-2009";"21";"05";"2009";"21-05-2009"
8868;"REGULAR AIR";"06-02-2009";5925;"06-02-2009";"06";"02";"2009";"06-02-2009"
8868;"REGULAR AIR";"01-02-2009";5926;"01-02-2009";"01";"02";"2009";"01-02-2009"
10213;"REGULAR AIR";"19-02-2011";5927;"19-02-2011";"19";"02";"2011";"19-02-2011"
10884;"REGULAR AIR";"02-12-2009";5928;"02-12-2009";"02";"12";"2009";"02-12-2009"
11843;"DELIVERY TRUCK";"19-07-2009";5929;"19-07-2009";"19";"07";"2009";"19-07-2009"
11843;"REGULAR AIR";"19-07-2009";5930;"19-07-2009";"19";"07";"2009";"19-07-2009"
12099;"EXPRESS AIR";"11-09-2009";5931;"11-09-2009";"11";"09";"2009";"11-09-2009"
12099;"REGULAR AIR";"13-09-2009";5932;"13-09-2009";"13";"09";"2009";"13-09-2009"
12418;"REGULAR AIR";"20-02-2012";5933;"20-02-2012";"20";"02";"2012";"20-02-2012"
13923;"REGULAR AIR";"10-07-2012";5934;"10-07-2012";"10";"07";"2012";"10-07-2012"
13923;"REGULAR AIR";"09-07-2012";5935;"09-07-2012";"09";"07";"2012";"09-07-2012"
13923;"DELIVERY TRUCK";"10-07-2012";5936;"10-07-2012";"10";"07";"2012";"10-07-2012"
14439;"REGULAR AIR";"31-08-2012";5937;"31-08-2012";"31";"08";"2012";"31-08-2012"
16643;"REGULAR AIR";"15-04-2010";5938;"15-04-2010";"15";"04";"2010";"15-04-2010"
16807;"REGULAR AIR";"16-01-2012";5939;"16-01-2012";"16";"01";"2012";"16-01-2012"
16807;"REGULAR AIR";"17-01-2012";5940;"17-01-2012";"17";"01";"2012";"17-01-2012"
16864;"DELIVERY TRUCK";"29-10-2012";5941;"29-10-2012";"29";"10";"2012";"29-10-2012"
18147;"REGULAR AIR";"18-07-2009";5942;"18-07-2009";"18";"07";"2009";"18-07-2009"
18918;"REGULAR AIR";"28-10-2012";5943;"28-10-2012";"28";"10";"2012";"28-10-2012"
18919;"REGULAR AIR";"03-07-2009";5944;"03-07-2009";"03";"07";"2009";"03-07-2009"
19104;"REGULAR AIR";"12-08-2010";5945;"12-08-2010";"12";"08";"2010";"12-08-2010"
19207;"REGULAR AIR";"17-03-2012";5946;"17-03-2012";"17";"03";"2012";"17-03-2012"
19207;"REGULAR AIR";"16-03-2012";5947;"16-03-2012";"16";"03";"2012";"16-03-2012"
19840;"DELIVERY TRUCK";"27-05-2010";5948;"27-05-2010";"27";"05";"2010";"27-05-2010"
19943;"DELIVERY TRUCK";"25-11-2009";5949;"25-11-2009";"25";"11";"2009";"25-11-2009"
20002;"REGULAR AIR";"13-08-2012";5950;"13-08-2012";"13";"08";"2012";"13-08-2012"
20066;"REGULAR AIR";"03-09-2012";5951;"03-09-2012";"03";"09";"2012";"03-09-2012"
20066;"REGULAR AIR";"04-09-2012";5952;"04-09-2012";"04";"09";"2012";"04-09-2012"
20615;"EXPRESS AIR";"16-04-2012";5953;"16-04-2012";"16";"04";"2012";"16-04-2012"
20864;"REGULAR AIR";"08-12-2011";5954;"08-12-2011";"08";"12";"2011";"08-12-2011"
20868;"REGULAR AIR";"16-10-2010";5955;"16-10-2010";"16";"10";"2010";"16-10-2010"
21541;"DELIVERY TRUCK";"10-10-2009";5956;"10-10-2009";"10";"10";"2009";"10-10-2009"
22661;"REGULAR AIR";"29-09-2010";5957;"29-09-2010";"29";"09";"2010";"29-09-2010"
22689;"REGULAR AIR";"11-10-2011";5958;"11-10-2011";"11";"10";"2011";"11-10-2011"
23361;"REGULAR AIR";"04-07-2010";5959;"04-07-2010";"04";"07";"2010";"04-07-2010"
23361;"REGULAR AIR";"03-07-2010";5960;"03-07-2010";"03";"07";"2010";"03-07-2010"
23396;"DELIVERY TRUCK";"20-06-2010";5961;"20-06-2010";"20";"06";"2010";"20-06-2010"
23427;"REGULAR AIR";"15-08-2011";5962;"15-08-2011";"15";"08";"2011";"15-08-2011"
23427;"REGULAR AIR";"17-08-2011";5963;"17-08-2011";"17";"08";"2011";"17-08-2011"
23751;"DELIVERY TRUCK";"19-03-2009";5964;"19-03-2009";"19";"03";"2009";"19-03-2009"
23943;"REGULAR AIR";"25-06-2011";5965;"25-06-2011";"25";"06";"2011";"25-06-2011"
24608;"REGULAR AIR";"15-08-2012";5966;"15-08-2012";"15";"08";"2012";"15-08-2012"
25507;"REGULAR AIR";"06-08-2009";5967;"06-08-2009";"06";"08";"2009";"06-08-2009"
25509;"REGULAR AIR";"24-05-2009";5968;"24-05-2009";"24";"05";"2009";"24-05-2009"
25952;"REGULAR AIR";"05-09-2010";5969;"05-09-2010";"05";"09";"2010";"05-09-2010"
26336;"REGULAR AIR";"28-05-2012";5970;"28-05-2012";"28";"05";"2012";"28-05-2012"
26336;"REGULAR AIR";"27-05-2012";5971;"27-05-2012";"27";"05";"2012";"27-05-2012"
27558;"REGULAR AIR";"08-07-2011";5972;"08-07-2011";"08";"07";"2011";"08-07-2011"
27969;"DELIVERY TRUCK";"15-06-2010";5973;"15-06-2010";"15";"06";"2010";"15-06-2010"
27969;"REGULAR AIR";"12-06-2010";5974;"12-06-2010";"12";"06";"2010";"12-06-2010"
27969;"DELIVERY TRUCK";"13-06-2010";5975;"13-06-2010";"13";"06";"2010";"13-06-2010"
29637;"REGULAR AIR";"27-05-2009";5976;"27-05-2009";"27";"05";"2009";"27-05-2009"
